TAG;PREFIX;LINK
400-R-01;;https://sites.google.com/view/tecnoaltag/equipments/400-R-01
400-TK-01;;https://sites.google.com/view/tecnoaltag/equipments/400-TK-01
500-TK-01;;https://sites.google.com/view/tecnoaltag/equipments/500-TK-01
803-TK-02;;https://sites.google.com/view/tecnoaltag/equipments/803-TK-02
500-F-01;;https://sites.google.com/view/tecnoaltag/equipments/500-F-01
